Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
9d3bef72-f162-340a-b729-3fe9f2e1767d,333a6643-a5bf-3478-ad0e-485bb0482de4,Zachariah133 Trantow673,M,GENERAL PRACTICE,3902 BONES RD,SEBASTOPOL,CA,954729754,38.3845125,-122.8332501583744,44,0
e0b717f2-8760-3fc7-8085-5891669537c1,f247c49b-bef0-375e-a06a-76c301a8bf81,Luisa710 Mayorga262,F,GENERAL PRACTICE,9080 COLIMA RD,WHITTIER,CA,906051600,33.95018415,-118.00391928088087,8,0
83e35338-c091-32c4-9d58-01d8a4848113,5914c1f5-f30d-352c-99e9-ba4bb41c595d,Steve819 McGlynn426,M,GENERAL PRACTICE,5454 EL CAJON BLVD,SAN DIEGO,CA,921153621,32.7583969,-117.07779866705413,28,0
601bec58-814d-3753-9d67-b9bdf3475468,9c0660ff-fb26-3b2b-9b9d-25c1871266dd,Hilton264 Leffler128,M,GENERAL PRACTICE,805 MOUNTAIN VIEW,HELENDALE,CA,923427717,34.7438754,-117.324492,98,0
2aefe9af-e8f5-3536-bf62-37e0f4ce7816,f74a7f9c-8b3f-3f19-a19c-427b28905c65,Hung902 Weimann465,M,GENERAL PRACTICE,11600 WILSHIRE BLVD,LOS ANGELES,CA,900251785,34.05064,-118.459258,32,0
d4cb87f7-0bbd-3a37-b422-a1365e3d950a,459bd498-26e7-3599-89f0-8bca8f1a2a38,Cristian531 Guardado953,M,GENERAL PRACTICE,2048 MONTROSE AVE,MONTROSE,CA,910201605,34.2062837,-118.2247549,9,0
a79bc1bc-cbbd-3eb9-8487-bb6521be5c0a,a9957b27-1719-3071-8100-7664b53c1989,Elba502 Schneider199,F,GENERAL PRACTICE,5201 WHITE LANE,BAKERSFIELD,CA,933096200,35.318032409395975,-119.06036208053692,8,0
178fc140-c81e-3c25-8bee-39a32a890b5d,d0ede61c-a6d5-3435-bae0-10f3f14a2d5e,Ulysses632 Olson653,M,GENERAL PRACTICE,444 SANTA RITA AVENUE,LOS BANOS,CA,936353838,37.06269445,-120.83690065,64,0
ded21b5c-aa85-366b-a954-8a8919a2800a,b44023f2-3c7e-328f-a400-e81a662181ed,Randa356 Ritchie586,F,GENERAL PRACTICE,4867 SUNSET BLVD,LOS ANGELES,CA,900276063,34.09851265,-118.2943684695432,5,0
f1d0f7f6-b7eb-34ba-8ea7-fb6dcc842aeb,9ebb5ad6-c660-3e28-a75a-a5de31325abe,Elmo857 Mertz280,M,GENERAL PRACTICE,1805 E CABRILLO BLVD,SANTA BARBARA,CA,931082884,34.421721083879625,-119.65621319316149,43,0
44574824-0ceb-3f41-b5f1-bf7aaee20e55,413e0dd7-d01d-36b7-8c14-84ca781f715c,Calista635 Runolfsson901,F,GENERAL PRACTICE,12401 WASHINGTON BLVD,WHITTIER,CA,906021006,33.96997575,-118.04971692118872,2,0
b082a234-44f9-3781-8186-0c255471dccd,c8cf8186-735c-314b-929e-ee1e7386aa76,Cleta89 Kiehn525,F,GENERAL PRACTICE,300 HARTLE CT,NAPA,CA,945594078,38.2832783,-122.2792333,89,0
cca0f981-05d2-35a6-a430-de50b2ccc2fe,62776131-3af1-338d-9b97-707cfe810bbf,Gilberto712 Lira652,M,GENERAL PRACTICE,503 OLYMPIC BLVD,SANTA MONICA,CA,904013311,34.01329375038031,-118.4893176552517,18,0
70ecbd42-ebc1-31f5-a976-34ca315b30e5,f6381a0e-9e66-3d02-b097-7dd1f4e7848c,Angela104 Boyle917,F,GENERAL PRACTICE,488 E VALLEY PKWY STE 404,ESCONDIDO,CA,920253379,33.125747000000004,-117.07685636491597,33,0
963829cc-a149-340a-ab82-48b2bf2451c4,a86b0b51-7961-35c4-b2f5-5c8f2bccfb34,Mónica985 Banda20,F,GENERAL PRACTICE,4515 HALLMARK PKWY,SAN BERNARDINO,CA,924071834,34.17126643127501,-117.3414463570232,35,0
e1583d4b-4a90-389e-b31e-89b21ae0f780,8c0b2424-69e7-3107-a1de-efa083131bbe,Bernardo699 Lucio648,M,GENERAL PRACTICE,23845  MCBEAN PKWY,VALENCIA,CA,913554466,34.39823345,-118.55308717938074,2,0
26490a95-b1fc-3505-b086-703421a4343c,03112e4e-3832-3b65-8032-270f07e423eb,Cherelle538 Streich926,F,GENERAL PRACTICE,29 BISHOP ST STE A,ROYAL OAKS,CA,950765266,36.8388052,-121.6701812,39,0
89125876-a49c-3283-813d-d5f224d8bf76,b485c54f-0a65-3308-947c-618ba40f2a7c,Shela13 Okuneva707,F,GENERAL PRACTICE,13690 E 14TH ST STE 200,SAN LEANDRO,CA,945782584,37.7162538,-122.1437113,29,0
98882123-c9c5-3def-ab2b-8bfd7dc974c4,6997b37f-258b-346b-be34-ee9b2457936f,Jenae263 Veum823,F,GENERAL PRACTICE,2825 CAPITOL AVENUE,SACRAMENTO,CA,958167098,38.571524499999995,-121.46873271472235,4,0
c04aff4f-2459-3e0d-be27-6b7b8962d9fe,4baa28b9-5ab5-3553-872c-d1e615a0d438,Abdul218 White193,M,GENERAL PRACTICE,6001 NORRIS CANYON RD,SAN RAMON,CA,945835440,37.77621565,-121.95861021536575,10,0
195ed06f-d355-31d6-a04f-dc774a1bbb65,97f6b5cd-d71d-32fc-8794-c8bf562b38ac,Rob341 Corkery305,M,GENERAL PRACTICE,320 S GARFIELD AVE STE 206,ALHAMBRA,CA,918013896,34.091910469387756,-118.12447640816326,14,0
33f1485c-0911-3896-92f7-a927621d6a18,e360c3ca-ffc7-3939-9a1b-61318f121e36,Erich201 Christiansen251,M,GENERAL PRACTICE,7901 FROST ST,SAN DIEGO,CA,921234222,32.79969815,-117.15435353818233,8,0
1ab0d9f1-aee6-3d83-8c90-89aa9b7c2082,c8f93ab4-4f52-3326-9d2c-3e75121ebbb2,Henriette328 Klein929,F,GENERAL PRACTICE,1424 MADERA ROAD,SIMI VALLEY,CA,930653000,34.264903636363634,-118.79611927272727,35,0
048074f6-8446-3eb1-8160-fa4f0a6c1edc,a5902b41-2f93-3011-a63e-d7d69b970425,Ellie521 Nicolas769,F,GENERAL PRACTICE,200 WEST ARBOR DRIVE,SAN DIEGO,CA,921031422,32.75531155,-117.16552466018484,2,0
c8df5b41-d9bb-33a2-81f6-0440f2de205e,48ac776e-6284-3ab4-8214-3df432b9cd61,Mora209 Blanda868,F,GENERAL PRACTICE,975 S FAIRMONT AVENUE,LODI,CA,952423731,38.121319,-121.2869666035873,2,0
6330a50a-3fd2-337e-8bbd-fb7b9b103471,b26c79e1-530f-365e-bf4f-9abd3e839127,Karol905 Flatley871,F,GENERAL PRACTICE,4770 N CEDAR AVE,FRESNO,CA,937261065,36.80441819836925,-119.7540842745947,31,0
6f50566a-4efc-3c8e-8031-d298d4391aa7,c030f1ae-ae9f-3e0f-8e07-0e28c442a707,Clifford177 Flatley871,M,GENERAL PRACTICE,24910 LAS BRISAS RD,MURRIETA,CA,925624010,33.57431768428503,-117.18278516620187,31,0
09034831-2d8e-3b1a-af04-85d5b91cb55f,a07c7034-e7cd-3785-be07-e08415fd27b4,Diego848 Quiroz936,M,GENERAL PRACTICE,1808 CABLE ST,SAN DIEGO,CA,921073103,32.74432299781453,-117.25070266414767,104,0
a879665a-e29c-309a-b61b-3bbdabc11681,c50a52cf-757e-32fe-9e10-cc2f880376a1,Deloris888 Lockman863,F,GENERAL PRACTICE,3861 SEPULVEDA BLVD,CULVER CITY,CA,902304605,34.011725057837715,-118.41637509486829,114,0
b6b306d8-2d1e-3875-94ac-057e6db07bda,75e20a45-196f-3371-a377-e515c9f27ba7,Rafael239 Valladares149,M,GENERAL PRACTICE,6066 CIVIC TERRACE AVE,NEWARK,CA,945603746,37.5359834,-122.02801320550003,43,0
62b3dfba-a5c2-38bd-95f4-cd7dfb57f94f,22dca1c9-0ed4-3043-8a05-3c50edbfa270,Robert854 Gutkowski940,M,GENERAL PRACTICE,3300 BUENA VISTA RD STE K,BAKERSFIELD,CA,933119750,35.32640612030075,-119.12785689223057,66,0
4035350c-1498-395e-8c7c-4e767c588dc9,e3f73691-97c6-3296-b275-68d2cc1d1035,Alejandro916 Bétancourt447,M,GENERAL PRACTICE,11637 THE PLZ UNIT 45,NORWALK,CA,906503930,33.9092802,-118.0849169,12,0
e3dd70e7-12c9-37e4-b835-e4fd82fe892d,f630b1d1-a99c-39ad-84fd-ca5f683d6c04,Latrisha74 Mante251,F,GENERAL PRACTICE,1843 E FIR AVE,FRESNO,CA,937203863,36.8390792861822,-119.74981684884656,4,0
bf932485-61cc-3a16-8bd5-219835083e57,6234ba2c-6495-383e-b182-239bc16f2a99,Kent912 Schaefer657,M,GENERAL PRACTICE,159 N 3RD ST,SAN DIEGO,CA,921273728,32.79588995882422,-116.92682816901876,121,0
f574d2e6-4c93-32a5-86ea-c2f26283da45,553d3e80-6270-3791-8a43-d2ef316609bc,Ulysses632 Braun514,M,GENERAL PRACTICE,2501 W EL SEGUNDO BLVD,HAWTHORNE,CA,902503317,33.9164133,-118.3502943,31,0
e4a2459d-91d0-39d4-b5dd-2feafd2c6763,7231fcfd-192d-34ef-859e-c0470a6aac35,Isidro558 Kling921,M,GENERAL PRACTICE,111 RALEY BLVD,CHICO,CA,959288351,39.715956612244895,-121.79151138775511,2,0
fcd940df-116e-3c35-b3eb-a091a2303a3d,c30c0734-ab7c-383b-98b3-9ac223655056,Homero668 Limón43,M,GENERAL PRACTICE,5030 CAMINO DE LA SIESTA,SAN DIEGO,CA,921083118,32.7644907,-117.1603787,44,0
c1560195-b882-3715-8917-f4270cf930a5,2290a710-fc85-3ea2-897d-a55b7d079b15,Kristina583 Bashirian201,F,GENERAL PRACTICE,400 WEST PUEBLO,SANTA BARBARA,CA,931054353,34.4221319,-119.7026673,4,0
6d46cfc8-e738-3a7f-acd7-469f98222827,f260d40a-1234-3868-8f2f-7f730ee73691,Shelia548 Kemmer137,F,GENERAL PRACTICE,665 N D ST,SAN BERNARDINO,CA,924011109,34.153042,-117.2917881,111,0
432d5e8f-acd6-3e5b-bb30-6379f3d51c46,2808816a-0543-3e39-8f69-6b96c977b243,Landon622 Gerhold939,M,GENERAL PRACTICE,31180 ROAD 72,GOSHEN,CA,93227,36.3476105,-119.4124972,29,0
48e453f8-afb6-3cc3-8d94-aa6756b7ccbd,64800821-0906-3b48-8eb7-47796756d9cf,Francisco472 Delgado712,M,GENERAL PRACTICE,2776 PACIFIC AVENUE,LONG BEACH,CA,908131714,33.807103,-118.19307252961471,2,0
b5241b18-4c95-312b-9a79-0ce4ed16b042,c3575b07-73ae-3656-97e2-2720898d0f52,Salvador46 Gleichner915,M,GENERAL PRACTICE,104 WALNUT AVE,SOQUEL,CA,950732831,36.992568000000006,-121.942859743031,108,0
c88a840e-1095-3327-aa17-68cb51fcd35c,b4c232fa-e4a5-320f-a530-38bffe8e2568,Kristofer887 Feeney44,M,GENERAL PRACTICE,9460 NO NAME UNO,GILROY,CA,950203536,37.0378253,-121.5709072,48,0
073cb22c-1134-36d2-a2a4-9d7ad9684d70,df1fba3c-2ede-3565-8816-d61ab0dab0a5,Ángela136 Olvera69,F,GENERAL PRACTICE,7798 CHERRY AVE,SAN BERNARDINO,CA,924111232,34.1122776,-117.4890206,28,0
9e26fb04-d8c0-3cd7-acff-6f29733ce812,4309e77d-dfa3-3c3c-89c9-eb84675e65b9,Daniel959 Esquibel766,M,GENERAL PRACTICE,9024 SNIKTAW LANE,COMPTON,CA,902214242,33.894927,-118.226624,62,0
cbd09169-254b-3d2b-b03f-f53882c07bdd,4970f5ad-b66d-3f1d-8491-dca90d479e12,Grisel924 Haag279,F,GENERAL PRACTICE,515 MICHIGAN BLVD,WEST SACRAMENTO,CA,956912705,38.583176949999995,-121.52649713744054,30,0
28d5eda3-a466-323b-ae77-248cf9e1bfd9,a4e1066e-a37b-35ec-8e4b-04d759008b58,Dusty207 Franecki195,M,GENERAL PRACTICE,9300 VALLEY CHILDRENS PL,MERCED,CA,953481256,37.1641544,-120.7678602,2,0
9c66db3d-4ab8-33b3-a45a-51cdeeef061c,d21b191f-27a0-39fc-aa50-3a14a1299afa,Humberto482 Nitzsche158,M,GENERAL PRACTICE,1798 N. GAREY AVE.,POMONA,CA,917673027,34.07721975,-117.75058962241243,2,0
e660f241-7801-3b0c-b978-9636379d6910,6c1574d9-4204-37d5-ba90-2eb97aa4ddcf,Addie421 Ebert178,F,GENERAL PRACTICE,630 DRAKE AVE,SAUSALITO,CA,949651107,37.8590272,-122.485469,50,0
a0ad10e7-e8f2-39e1-8fec-761b0f776b3e,3f7cf8be-e96a-3ff6-b6a2-de7edfb432ba,Claudio955 Toy286,M,GENERAL PRACTICE,8363 RESEDA BLVD STE 11,NORTHRIDGE,CA,913244694,34.221988232323234,-118.53617831313132,81,0
b5ec3ddc-b9df-361a-85d0-65f79fab0980,abeb0f01-0676-3ca5-a9c9-604fcb470b03,Donovan745 Langosh790,M,GENERAL PRACTICE,3900 47TH AVENUE,SACRAMENTO,CA,958242430,38.510252,-121.462786,8,0
f51466d4-eeca-351e-b21a-52d96df570d7,f8ffe36b-c59b-39d0-bd5c-fdb1d6dcfdd7,Lorenzo669 Parra592,M,GENERAL PRACTICE,100 S SAN MATEO DR,SAN MATEO,CA,944013805,37.56510865,-122.3261043100243,2,0
062cfc22-2a6d-3555-980d-0e1b9d5ed875,ab5af507-0906-3a0b-8ebe-870ca953adca,Paz9 Gerlach374,F,GENERAL PRACTICE,975 S FAIRMONT AVE,LODI,CA,952405118,38.121319,-121.2869666035873,8,0
f3c240f0-c3ed-3575-9280-6ab7c28ef7b5,6b5af59c-b6c5-3587-b1fb-d7ec45b94749,Rich940 Romaguera67,M,GENERAL PRACTICE,601 3RD ST,FRESNO,CA,937211227,36.826656,-119.701846,14,0
c2fcb795-c69d-3481-90fb-f6fdc8aaa0dd,e3099502-33c5-3226-a98e-5ec5b79f082b,Arturo47 Medina536,M,GENERAL PRACTICE,400 NEWPORT CENTER DR,NEWPORT BEACH,CA,926607688,33.6138039,-117.8706975,49,0
d69a417f-ef6e-3fe9-97b8-c910ae69ae59,b550b890-8198-32c4-b430-db5a1a42b026,Delcie812 Smith67,F,GENERAL PRACTICE,2755 ALAMO ST STE 100,SIMI VALLEY,CA,930651345,34.286337145604165,-118.7445683261642,54,0
2456d6c2-96f7-385c-a9dc-106d65e39c8b,1951c4eb-5aff-3b78-a05c-50ff9163e27b,Chris95 Haag279,M,GENERAL PRACTICE,3828 DELMAS TER,CULVER CITY,CA,902322713,34.02275805,-118.39767078945283,4,0
70c1c91d-9563-36da-ad29-1813f53c0c91,8ab4f5e3-b39b-3d05-8322-2822429d2e9f,Warren653 Botsford977,M,GENERAL PRACTICE,140 MAYHEW WAY,PLEASANT HILL,CA,945234376,37.936683,-122.058466,84,0
cc5e7699-131a-3829-b23b-141a5ec7bccc,6eaeddb0-96ef-301e-a979-b42c95a6796c,Jaime666 Bermúdez789,M,GENERAL PRACTICE,1250 16TH ST,SANTA MONICA,CA,904041804,34.02705355,-118.48629214284865,5,0
6a56d3c6-0869-381c-8d75-aa5d60862e59,3fec8ac1-2c6d-3b56-ac7b-a05d1d1c4a7b,Thad495 Baumbach677,M,GENERAL PRACTICE,23500 MADISON ST,TORRANCE,CA,905054702,33.81171330905873,-118.34768341218735,2,0
1a906927-eac7-3b92-8037-131c2d7fd9fb,ede65a37-482f-3f7a-993a-5854f5a50bad,Antonetta450 Gottlieb798,F,GENERAL PRACTICE,1125 W 6TH STREET,LOS ANGELES,CA,900171896,33.73871341463415,-118.30147670731706,80,0
b6eac013-41e0-3f28-839c-68dba99bfc57,05f8c6e6-7edd-3667-8903-d55a7c6bd663,Maurice742 Pollich983,M,GENERAL PRACTICE,1000 VALE TERRACE DR,VISTA,CA,920845218,33.209587,-117.228627,122,0
97c80024-9859-3986-ae37-bc9c70738b03,a5ea3f2d-c312-3ea3-b64a-f82dc6352f19,Haley279 Stehr398,F,GENERAL PRACTICE,34636 COUNTY LINE RD,YUCAIPA,CA,923995393,34.00434778819593,-117.04898413504328,232,0
36aa5138-16a5-3b22-970e-8b6ac17eb28d,6067d5a0-9359-3362-8815-49d3b58f2987,Dalene805 Weissnat378,F,GENERAL PRACTICE,903 CRENSHAW BLVD STE 302,LOS ANGELES,CA,900191967,34.056502,-118.32206,53,0
0d12e263-1e1b-32d3-a47e-780766ee3385,7104efe7-a8f6-38ac-a226-c4ac27bf6524,Guadalupe206 Meléndez48,F,GENERAL PRACTICE,9001 S H ST,BAKERSFIELD,CA,933075948,35.2728936,-119.02186096151334,129,0
0de51fcd-e35b-3b2c-8074-820b5dc7efb3,bc1ab2ff-3a93-3d50-9b92-497aec7978ee,Eliseo499 Mayert710,M,GENERAL PRACTICE,303 S GLENOAKS BLVD STE 9,BURBANK,CA,915021190,34.1782325,-118.2992618,151,0
13db4b0b-bf8e-3e44-80f2-a78570db8718,1e46223d-fa48-327f-9151-3930816089b1,Iva908 O'Keefe54,F,GENERAL PRACTICE,101 E VALENCIA MESA DRIVE,YORBA LINDA,CA,928862026,33.8901096,-117.8249705,6,0
36a75c29-f7fc-3115-ba15-1652788c3a75,5bf22a1f-255b-3d70-bf6a-590601e58849,Kendra609 Conn188,F,GENERAL PRACTICE,1001 VAN DORSTEN AVE,CORCORAN,CA,932122321,36.098007,-119.5604015,30,0
c35e163d-da09-358c-8d53-3787e2b70bc2,e1b6fc41-ebfe-378a-b1ff-3bdd0be20561,Warren653 Beier427,M,GENERAL PRACTICE,355 DARDANELLI LN,LOS GATOS,CA,950321438,37.26236385103092,-121.96753246616106,4,0
a548f421-c2f1-3a35-90fa-e7ab69cec273,d3cedf4c-0ac3-3836-b211-e34af93f6434,Saturnina961 Medhurst46,F,GENERAL PRACTICE,39300 BOB HOPE DRIVE,RANCHO MIRAGE,CA,922703203,33.817401,-116.410436,122,0
b93a96aa-b2b8-33ec-8ad0-18593b47b59a,5baece76-e98b-36e9-b295-bdb80ce36c24,Lula998 Abshire638,F,GENERAL PRACTICE,88 MESA RD,BOLINAS,CA,949249713,37.909207522708954,-122.70041106530849,56,0
c8e9f7f3-2559-3bde-8b78-888d9ccadd44,155709bd-d578-30b1-8088-bcefb34d9b33,Mario764 Quintanilla544,M,GENERAL PRACTICE,408 W 8TH ST,NATIONAL CITY,CA,919501002,32.673938,-117.111979,27,0
b5507db5-b64c-3f40-9a43-002977f67221,f5a79ff6-71ef-39a5-b409-7bde399fd8bb,Demetrius568 Kohler843,M,GENERAL PRACTICE,340 4TH AVE,CHULA VISTA,CA,919103813,32.63948830757272,-117.08361783252994,92,0
c6c4b64c-28a4-3e6e-afdb-8357d4395d56,95ff35c4-7b28-3909-83fc-0e58b8e49a9d,Miguelina323 Crona259,F,GENERAL PRACTICE,12751 HARBOR BLVD,GARDEN GROVE,CA,928405800,33.77707898001385,-117.91533758570439,59,0
f4edbdac-c3bf-3c1b-a805-a396fbebe4c9,61129af0-ad4f-30c1-8f87-447818c4d5f1,Bradford382 Halvorson124,M,GENERAL PRACTICE,2063 BREA MALL,BREA,CA,928215756,33.9149363,-117.88640444173681,27,0
4dd6523f-a281-3b4e-9504-dea4c4c49c58,f0315863-8fb4-30c9-beb7-a669f08fc3c1,Benito209 Irizarry542,M,GENERAL PRACTICE,44151 15TH ST W STE 211,LANCASTER,CA,935344079,34.685094019959955,-118.15690290819545,63,0
c9b60ecd-9977-30eb-8592-e368632acba4,312ab9e7-e0ff-3ca1-9ab0-0a8f776ed8ae,Lonnie913 Dare640,M,GENERAL PRACTICE,5930 PRIESTLY DR,CARLSBAD,CA,920091609,33.13374635,-117.27293430803373,38,0
92174c37-50ce-3fde-8a3a-bcea32ea6c9e,9a66db72-d4c7-385f-b1f2-aaecd5bfc3f0,Wayne846 Wilderman619,M,GENERAL PRACTICE,751 MEDICAL CENTER CT,CHULA VISTA,CA,919116661,32.6188528,-117.0230189178402,8,0
002c738c-fd2f-3419-870b-0e50148fcfef,9b3e1b63-8892-31f8-b672-4e8cdcf19b0e,Shaun461 Kshlerin58,M,GENERAL PRACTICE,5732 WATT AVE,SACRAMENTO,CA,958214100,38.671029,-121.38277733333334,96,0
5c369d17-0eb7-3edc-93cf-d9fa5cbd8bbd,5f2490ce-ca9c-3905-847e-52c0ae8563f8,Rosanne862 Altenwerth646,F,GENERAL PRACTICE,6255 LUSK BLVD,SAN DIEGO,CA,921213763,32.90120890921193,-117.19636240474584,69,0
a96d974e-0f7e-3ada-95b9-f49bcb6de24c,0d05a7eb-a216-311e-929f-2e037cfbd864,Gary33 Torphy630,M,GENERAL PRACTICE,1115 S SUNSET AVE,WEST COVINA,CA,917903940,34.06406025,-117.94545831391966,2,0
caa9de8a-d696-32f0-9415-8f242039f195,662a7933-cc50-36ce-9e13-7df00483e6a0,María Eugenia578 Crespo500,F,GENERAL PRACTICE,1500 SAN PABLO ST,PASADENA,CA,911052684,34.1476452,-118.1444779,2,0
209a2edc-b03b-32ad-8d1d-49445e70e0c6,fa05af07-81af-3fa6-9196-06a056f0a5a6,Tiffaney302 Senger904,F,GENERAL PRACTICE,12340 SANTA MONICA BLVD STE 302,LOS ANGELES,CA,900256631,34.039134673469384,-118.46632181632653,32,0
b5cfc502-219d-34c4-a9e9-09c8fc2d10ad,c6e76bd0-ff7d-3530-9270-1b6c8017e212,Concepción765 Galindo802,F,GENERAL PRACTICE,16110 E 14TH ST,SAN LEANDRO,CA,94578,37.69791135,-122.11744459173765,118,0
768104e0-0717-3733-98fd-7af7a1b86a43,2f587bb3-4019-3568-99a4-02c14f3dee5d,Romeo514 Mohr916,M,GENERAL PRACTICE,222 N SUNSET AVE,WEST COVINA,CA,917903400,34.074330361640996,-117.93558688306675,35,0
822377aa-9762-319d-b3a9-22aa286c32a4,2f26def6-0503-35f8-b139-e0bac0e6b6c6,Verónica383 Perales854,F,GENERAL PRACTICE,2031 6TH ST,BERKELEY,CA,947102006,37.8671666,-122.297156,34,0
78824b33-b9a7-38d4-b048-cdcefe942453,520e1d3c-2d0b-3597-83f1-ddbd8739af9e,Elias404 Koepp521,M,GENERAL PRACTICE,1840 N HACIENDA BLVD STE 10,MORENO VALLEY,CA,925516101,33.937517,-117.2305944,89,0
c077c230-4fa1-347d-92ff-dc59225dc564,bc926032-07db-3b48-922b-67bee9f00332,Ira784 Muller251,F,GENERAL PRACTICE,11911 ARTESIA BLVD,CERRITOS,CA,907014070,33.87313791836735,-118.07973510204081,41,0
b3cb18d6-ca7d-3ee5-b56b-a106643b1d36,2a223917-e837-34d5-aaef-4ca115b883be,Beverlee316 Walsh511,F,GENERAL PRACTICE,4327 GOLDEN CENTER DRIVE  SUITE 2,PLACERVILLE,CA,956676287,38.7296252,-120.798546,73,0
f047c91c-130f-3242-8e50-e3f976fe7d80,6b4d12ca-469e-3036-bf8f-52c02fc78cd3,Otha286 Schultz619,M,GENERAL PRACTICE,1385 MISSION ST,SAN MIGUEL,CA,93451,35.752498857142854,-120.696279,33,0
6d9c83f5-d41f-3d4e-8bcf-435ad6b3916c,fe0906d1-7ae2-3013-a14c-f86884bc3ff6,Leticia253 Solorio55,F,GENERAL PRACTICE,1400 NORIEGA ST,SAN FRANCISCO,CA,941224432,37.75436365,-122.4788500197975,155,0
22ff5a3a-fd8d-30b3-b9c8-25294587fdaa,703a9c9f-b89c-35c7-be7a-be2c9ecba7f7,Bailey598 McGlynn426,F,GENERAL PRACTICE,1034 VINE ST,PASO ROBLES,CA,93446,35.625072,-120.693584,85,0
548b4685-e40f-3c09-84c1-db18764441d4,3fed1cee-93c5-350c-8a3d-1c5517578bbd,Ralph813 Miller503,M,GENERAL PRACTICE,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,907103518,33.787915049999995,-118.29634977717515,4,0
d3e48083-deee-3f3b-81cf-4ac66000db68,d63107b4-8cd1-3be6-bc74-299e2905d586,Jimmy858 O'Conner199,F,GENERAL PRACTICE,7119 ELK GROVE BLVD,ELK GROVE,CA,95758,38.40904034343434,-121.41908636363637,32,0
7a40b247-a329-3a6a-946e-c6a80d9967dd,912cb745-31b7-3d5d-8337-e65304af5b36,Manuela585 Meza847,F,GENERAL PRACTICE,6245 DE LONGPRE AVE,VAN NUYS,CA,914014213,34.1866193,-118.4486675,2,0
e78ff5cc-1be6-33eb-ae31-ff15598e9c33,5a7d5a13-02b0-3353-bb51-4d96172265f3,Gail741 Shanahan202,M,GENERAL PRACTICE,1329 N H ST,SAN BERNARDINO,CA,924055039,34.12414500046349,-117.30082522909204,29,0
87941955-d318-33cb-abf4-879f8a371125,769df896-c4ea-3bc1-809d-2157f602fcbf,Jefferey580 Luettgen772,M,GENERAL PRACTICE,2500 MERCED STREET,SAN LEANDRO,CA,945774201,37.7060167,-122.16514715008631,2,0
a493b379-b4e6-3ac1-8c98-8d5092c6cf7e,646983a7-f20f-3189-a66a-f38accce76cf,Karin721 Armstrong51,F,GENERAL PRACTICE,180 OTAY LAKES RD,BONITA,CA,919022400,32.658305117777665,-117.02990264711606,59,0
8207b069-35e5-3716-b26b-f265995c9d7b,f838daa2-14b1-395c-9b01-13c56e89a675,Nicky270 Ritchie586,F,GENERAL PRACTICE,9999 MIRA MESA BLVD STE 104,SAN DIEGO,CA,921311006,32.9163666,-117.1117565,48,0
9f431e7c-e9f1-3dd5-8336-21c67e1edae9,00d4d346-41e0-3984-98e6-d086429957d3,Lenny728 Schuppe920,M,GENERAL PRACTICE,131 W A ST STE 1,DIXON,CA,956203437,38.44546206122449,-121.82295518367347,18,0
cb5ecd26-f09e-3ab6-8e78-8bbc3b44459f,be555368-8769-3df1-b979-0eac1d0dab16,Fabiola106 Upton904,F,GENERAL PRACTICE,1440 MILITARY W,BENICIA,CA,945102446,38.0676742540809,-122.18211299543344,105,0
580a440c-67bd-3d17-85cb-d090ec10f965,3d485d94-41ad-378e-8e79-408dbf42b0f5,Martín25 Escalante498,M,GENERAL PRACTICE,696 HAMPSHIRE RD,WESTLAKE VILLAGE,CA,913614458,34.158583361484546,-118.83536347201276,2,0
f7f4c44b-b404-3675-ae40-0aad51083af3,3eb0e0c2-d856-3fe0-ae30-8706d449baf7,Rickey821 O'Hara248,M,GENERAL PRACTICE,2051 JOHN JONES ROAD,DAVIS,CA,956166222,38.545379,-121.744583,33,0
d4d5ca7f-406f-3324-bcbd-0de84db091e9,c1c86c32-05eb-39cd-8113-837a84e54df1,Britteny287 Rippin620,F,GENERAL PRACTICE,8599 HAVEN AVE STE 106,RANCHO CUCAMONGA,CA,917300713,34.09732161882744,-117.5757061163249,58,0
957a2a5c-4a84-33e3-ba17-c0ad80b3eecf,b9e3e31b-bf5f-3786-919c-c9597bf530d9,Jerrod232 Harris789,M,GENERAL PRACTICE,801 S. CHEVY CHASE DRIVE,GLENDALE,CA,912054433,34.1366667,-118.2405556,30,0
fadbb207-446f-3c7f-b201-d7d42981ee20,91c06a76-6103-3c0e-ad98-5ff871ac86ee,Josefina523 Gaytán530,F,GENERAL PRACTICE,2050 VIBORG RD,SOLVANG,CA,934632220,34.60202715,-120.12590678163124,4,0
facc7f3e-4661-3925-b2e2-f1a4fe82cd09,a01663c7-94ce-380d-b714-1bf14a1cf428,Melaine933 Runte676,F,GENERAL PRACTICE,600 N MOUNTAIN AVE,UPLAND,CA,917864359,34.10120825,-117.66889034990426,3,0
29ef3973-d8c8-3a16-82ee-9de655f051e0,cb6d892e-11b3-33cd-be0c-8ff0e1560c2a,Diego848 Montemayor547,M,GENERAL PRACTICE,275 WEST MACARTHUR BOULEVARD,RICHMOND,CA,948013143,37.9357576,-122.347748,4,0
